<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20010103,061400,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,061500,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,061600,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,061700,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,061800,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,061900,64.58,64.59,64.58,64.59,4
AUDJPY,20010103,062000,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,062100,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,062200,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,062300,64.61,64.61,64.60,64.60,4
AUDJPY,20010103,062400,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,062500,64.61,64.61,64.60,64.60,4
AUDJPY,20010103,062600,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,062700,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,062800,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,062900,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,063000,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,063100,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,063200,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,063300,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,063400,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,063500,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,063600,64.59,64.59,64.58,64.58,4
AUDJPY,20010103,063700,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,063800,64.60,64.62,64.60,64.62,4
AUDJPY,20010103,063900,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,064000,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,064100,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,064200,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,064300,64.61,64.61,64.60,64.60,4
AUDJPY,20010103,064400,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,064500,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,064600,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,064700,64.62,64.65,64.62,64.65,4
AUDJPY,20010103,064800,64.65,64.65,64.65,64.65,4
AUDJPY,20010103,064900,64.65,64.65,64.65,64.65,4
AUDJPY,20010103,065000,64.64,64.64,64.63,64.63,4
AUDJPY,20010103,065100,64.63,64.63,64.63,64.63,4
AUDJPY,20010103,065200,64.63,64.63,64.63,64.63,4
AUDJPY,20010103,065300,64.63,64.63,64.63,64.63,4
AUDJPY,20010103,065400,64.63,64.63,64.63,64.63,4
AUDJPY,20010103,065500,64.64,64.64,64.64,64.64,4
AUDJPY,20010103,065600,64.64,64.64,64.64,64.64,4
AUDJPY,20010103,065700,64.64,64.64,64.64,64.64,4
AUDJPY,20010103,065800,64.64,64.64,64.64,64.64,4
AUDJPY,20010103,065900,64.64,64.64,64.64,64.64,4
AUDJPY,20010103,070000,64.64,64.64,64.64,64.64,4
AUDJPY,20010103,070100,64.62,64.63,64.62,64.63,4
AUDJPY,20010103,070200,64.63,64.63,64.63,64.63,4
AUDJPY,20010103,070300,64.63,64.63,64.63,64.63,4
AUDJPY,20010103,070400,64.62,64.63,64.62,64.63,4
AUDJPY,20010103,070500,64.62,64.62,64.60,64.60,4
AUDJPY,20010103,070600,64.59,64.59,64.57,64.57,4
AUDJPY,20010103,070700,64.58,64.59,64.58,64.59,4
AUDJPY,20010103,070800,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,070900,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,071000,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,071100,64.60,64.60,64.57,64.57,4
AUDJPY,20010103,071200,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,071300,64.57,64.57,64.56,64.56,4
AUDJPY,20010103,071400,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,071500,64.57,64.57,64.56,64.57,4
AUDJPY,20010103,071600,64.58,64.58,64.57,64.57,4
AUDJPY,20010103,071700,64.58,64.58,64.58,64.58,4
AUDJPY,20010103,071800,64.57,64.57,64.53,64.53,4
AUDJPY,20010103,071900,64.52,64.52,64.51,64.51,4
AUDJPY,20010103,072000,64.52,64.52,64.50,64.50,4
AUDJPY,20010103,072100,64.49,64.50,64.49,64.49,4
AUDJPY,20010103,072200,64.48,64.49,64.48,64.48,4
AUDJPY,20010103,072300,64.47,64.47,64.44,64.44,4
AUDJPY,20010103,072400,64.44,64.45,64.44,64.45,4
AUDJPY,20010103,072500,64.45,64.46,64.45,64.46,4
AUDJPY,20010103,072600,64.46,64.46,64.44,64.44,4
AUDJPY,20010103,072700,64.45,64.45,64.45,64.45,4
AUDJPY,20010103,072800,64.44,64.44,64.42,64.42,4
AUDJPY,20010103,072900,64.42,64.44,64.41,64.44,4
AUDJPY,20010103,073000,64.43,64.43,64.43,64.43,4
AUDJPY,20010103,073100,64.44,64.44,64.42,64.42,4
AUDJPY,20010103,073200,64.41,64.43,64.40,64.43,4
AUDJPY,20010103,073300,64.43,64.44,64.43,64.44,4
AUDJPY,20010103,073400,64.44,64.44,64.43,64.44,4
AUDJPY,20010103,073500,64.43,64.43,64.41,64.41,4
AUDJPY,20010103,073600,64.40,64.41,64.39,64.39,4
AUDJPY,20010103,073700,64.40,64.40,64.40,64.40,4
AUDJPY,20010103,073800,64.40,64.41,64.40,64.41,4
AUDJPY,20010103,073900,64.40,64.40,64.40,64.40,4
AUDJPY,20010103,074000,64.40,64.41,64.40,64.41,4
AUDJPY,20010103,074100,64.41,64.43,64.41,64.43,4
AUDJPY,20010103,074200,64.43,64.44,64.43,64.44,4
AUDJPY,20010103,074300,64.44,64.44,64.44,64.44,4
AUDJPY,20010103,074400,64.43,64.44,64.43,64.43,4
AUDJPY,20010103,074500,64.42,64.42,64.40,64.40,4
AUDJPY,20010103,074600,64.41,64.42,64.41,64.42,4
AUDJPY,20010103,074700,64.42,64.42,64.42,64.42,4
AUDJPY,20010103,074800,64.43,64.43,64.42,64.42,4
AUDJPY,20010103,074900,64.42,64.43,64.42,64.43,4
AUDJPY,20010103,075000,64.43,64.43,64.43,64.43,4
AUDJPY,20010103,075100,64.44,64.44,64.43,64.43,4
AUDJPY,20010103,075200,64.43,64.44,64.43,64.44,4
AUDJPY,20010103,075300,64.44,64.45,64.44,64.45,4
AUDJPY,20010103,075400,64.45,64.47,64.45,64.47,4
AUDJPY,20010103,075500,64.47,64.48,64.47,64.48,4
AUDJPY,20010103,075600,64.48,64.50,64.48,64.50,4
AUDJPY,20010103,075700,64.51,64.53,64.51,64.52,4
AUDJPY,20010103,075800,64.51,64.51,64.48,64.51,4
AUDJPY,20010103,075900,64.51,64.52,64.51,64.52,4
AUDJPY,20010103,080000,64.51,64.52,64.51,64.52,4
AUDJPY,20010103,080100,64.52,64.53,64.51,64.53,4
AUDJPY,20010103,080200,64.54,64.56,64.54,64.56,4
AUDJPY,20010103,080300,64.56,64.56,64.55,64.55,4
AUDJPY,20010103,080400,64.54,64.56,64.54,64.56,4
AUDJPY,20010103,080500,64.55,64.57,64.55,64.57,4
AUDJPY,20010103,080600,64.58,64.58,64.56,64.56,4
AUDJPY,20010103,080700,64.55,64.56,64.54,64.56,4
AUDJPY,20010103,080800,64.57,64.59,64.57,64.59,4
AUDJPY,20010103,080900,64.58,64.60,64.58,64.60,4
AUDJPY,20010103,081000,64.61,64.63,64.61,64.63,4
AUDJPY,20010103,081100,64.62,64.64,64.62,64.64,4
AUDJPY,20010103,081200,64.65,64.66,64.64,64.65,4
AUDJPY,20010103,081300,64.66,64.66,64.63,64.63,4
AUDJPY,20010103,081400,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,081500,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,081600,64.61,64.63,64.60,64.62,4
AUDJPY,20010103,081700,64.62,64.62,64.60,64.60,4
AUDJPY,20010103,081800,64.59,64.62,64.59,64.62,4
AUDJPY,20010103,081900,64.61,64.61,64.60,64.61,4
AUDJPY,20010103,082000,64.60,64.62,64.59,64.62,4
AUDJPY,20010103,082100,64.61,64.61,64.58,64.58,4
AUDJPY,20010103,082200,64.58,64.60,64.58,64.60,4
AUDJPY,20010103,082300,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,082400,64.58,64.62,64.58,64.62,4
AUDJPY,20010103,082500,64.63,64.63,64.62,64.62,4
AUDJPY,20010103,082600,64.61,64.61,64.60,64.61,4
AUDJPY,20010103,082700,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,082800,64.62,64.64,64.62,64.62,4
AUDJPY,20010103,082900,64.62,64.62,64.59,64.61,4
AUDJPY,20010103,083000,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,083100,64.60,64.62,64.60,64.62,4
AUDJPY,20010103,083200,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,083300,64.62,64.62,64.60,64.62,4
AUDJPY,20010103,083400,64.63,64.64,64.63,64.64,4
AUDJPY,20010103,083500,64.64,64.64,64.63,64.63,4
AUDJPY,20010103,083600,64.63,64.63,64.61,64.61,4
AUDJPY,20010103,083700,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,083800,64.62,64.64,64.62,64.62,4
AUDJPY,20010103,083900,64.62,64.63,64.62,64.62,4
AUDJPY,20010103,084000,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,084100,64.61,64.61,64.60,64.60,4
AUDJPY,20010103,084200,64.60,64.60,64.57,64.57,4
AUDJPY,20010103,084300,64.56,64.56,64.55,64.55,4
AUDJPY,20010103,084400,64.56,64.59,64.56,64.59,4
AUDJPY,20010103,084500,64.60,64.60,64.59,64.60,4
AUDJPY,20010103,084600,64.61,64.63,64.61,64.62,4
AUDJPY,20010103,084700,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,084800,64.61,64.61,64.58,64.59,4
AUDJPY,20010103,084900,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,085000,64.59,64.59,64.57,64.57,4
AUDJPY,20010103,085100,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,085200,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,085300,64.57,64.59,64.57,64.57,4
AUDJPY,20010103,085400,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,085500,64.58,64.60,64.58,64.60,4
AUDJPY,20010103,085600,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,085700,64.60,64.60,64.58,64.59,4
AUDJPY,20010103,085800,64.58,64.62,64.58,64.62,4
AUDJPY,20010103,085900,64.62,64.62,64.61,64.61,4
AUDJPY,20010103,090000,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,090100,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,090200,64.62,64.62,64.61,64.61,4
AUDJPY,20010103,090300,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,090400,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,090500,64.58,64.58,64.58,64.58,4
AUDJPY,20010103,090600,64.58,64.58,64.57,64.57,4
AUDJPY,20010103,090700,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,090800,64.58,64.58,64.58,64.58,4
AUDJPY,20010103,090900,64.58,64.58,64.57,64.58,4
AUDJPY,20010103,091000,64.59,64.61,64.59,64.61,4
AUDJPY,20010103,091100,64.62,64.63,64.62,64.63,4
AUDJPY,20010103,091200,64.63,64.63,64.62,64.62,4
AUDJPY,20010103,091300,64.62,64.62,64.61,64.61,4
AUDJPY,20010103,091400,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,091500,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,091600,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,091700,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,091800,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,091900,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,092000,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,092100,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,092200,64.62,64.62,64.61,64.61,4
AUDJPY,20010103,092300,64.61,64.61,64.58,64.58,4
AUDJPY,20010103,092400,64.58,64.60,64.58,64.60,4
AUDJPY,20010103,092500,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,092600,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,092700,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,092800,64.63,64.63,64.62,64.62,4
AUDJPY,20010103,092900,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,093000,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,093100,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,093200,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,093300,64.66,64.66,64.66,64.66,4
AUDJPY,20010103,093400,64.66,64.66,64.66,64.66,4
AUDJPY,20010103,093500,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,093600,64.70,64.70,64.70,64.70,4
AUDJPY,20010103,093700,64.69,64.69,64.68,64.68,4
AUDJPY,20010103,093800,64.68,64.69,64.68,64.68,4
AUDJPY,20010103,093900,64.68,64.69,64.68,64.68,4
AUDJPY,20010103,094000,64.66,64.66,64.65,64.65,4
AUDJPY,20010103,094100,64.66,64.71,64.66,64.71,4
AUDJPY,20010103,094200,64.71,64.71,64.70,64.70,4
AUDJPY,20010103,094300,64.70,64.70,64.66,64.66,4
AUDJPY,20010103,094400,64.65,64.65,64.64,64.64,4
AUDJPY,20010103,094500,64.64,64.67,64.64,64.67,4
AUDJPY,20010103,094600,64.67,64.67,64.66,64.66,4
AUDJPY,20010103,094700,64.66,64.66,64.66,64.66,4
AUDJPY,20010103,094800,64.66,64.67,64.66,64.67,4
AUDJPY,20010103,094900,64.66,64.66,64.65,64.66,4
AUDJPY,20010103,095000,64.66,64.66,64.66,64.66,4
AUDJPY,20010103,095100,64.66,64.66,64.66,64.66,4
AUDJPY,20010103,095200,64.67,64.67,64.67,64.67,4
AUDJPY,20010103,095300,64.67,64.67,64.67,64.67,4
AUDJPY,20010103,095400,64.67,64.67,64.67,64.67,4
AUDJPY,20010103,095500,64.67,64.67,64.67,64.67,4
AUDJPY,20010103,095600,64.67,64.67,64.67,64.67,4
AUDJPY,20010103,095700,64.67,64.67,64.67,64.67,4
AUDJPY,20010103,095800,64.70,64.70,64.70,64.70,4
AUDJPY,20010103,095900,64.71,64.71,64.71,64.71,4
AUDJPY,20010103,100000,64.71,64.71,64.70,64.70,4
AUDJPY,20010103,100100,64.70,64.72,64.70,64.71,4
AUDJPY,20010103,100200,64.71,64.73,64.71,64.73,4
AUDJPY,20010103,100300,64.73,64.73,64.73,64.73,4
AUDJPY,20010103,100400,64.73,64.73,64.73,64.73,4
AUDJPY,20010103,100500,64.71,64.71,64.71,64.71,4
AUDJPY,20010103,100600,64.71,64.71,64.70,64.70,4
AUDJPY,20010103,100700,64.70,64.70,64.69,64.69,4
AUDJPY,20010103,100800,64.70,64.70,64.69,64.69,4
AUDJPY,20010103,100900,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,101000,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,101100,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,101200,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,101300,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,101400,64.69,64.69,64.69,64.69,4
AUDJPY,20010103,101500,64.66,64.66,64.62,64.62,4
AUDJPY,20010103,101600,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,101700,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,101800,64.61,64.61,64.59,64.59,4
AUDJPY,20010103,101900,64.59,64.59,64.57,64.57,4
AUDJPY,20010103,102000,64.56,64.57,64.55,64.57,4
AUDJPY,20010103,102100,64.58,64.59,64.58,64.58,4
AUDJPY,20010103,102200,64.58,64.59,64.58,64.59,4
AUDJPY,20010103,102300,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,102400,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,102500,64.59,64.61,64.59,64.61,4
AUDJPY,20010103,102600,64.61,64.62,64.61,64.61,4
AUDJPY,20010103,102700,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,102800,64.60,64.61,64.60,64.60,4
AUDJPY,20010103,102900,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,103000,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,103100,64.59,64.60,64.59,64.59,4
AUDJPY,20010103,103200,64.58,64.58,64.58,64.58,4
AUDJPY,20010103,103300,64.58,64.58,64.57,64.57,4
AUDJPY,20010103,103400,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,103500,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,103600,64.58,64.59,64.58,64.59,4
AUDJPY,20010103,103700,64.59,64.60,64.59,64.59,4
AUDJPY,20010103,103800,64.59,64.59,64.58,64.59,4
AUDJPY,20010103,103900,64.58,64.59,64.58,64.59,4
AUDJPY,20010103,104000,64.58,64.58,64.56,64.57,4
AUDJPY,20010103,104100,64.56,64.56,64.56,64.56,4
AUDJPY,20010103,104200,64.56,64.57,64.56,64.56,4
AUDJPY,20010103,104300,64.56,64.56,64.55,64.55,4
AUDJPY,20010103,104400,64.54,64.54,64.52,64.53,4
AUDJPY,20010103,104500,64.54,64.54,64.54,64.54,4
AUDJPY,20010103,104600,64.55,64.55,64.54,64.54,4
AUDJPY,20010103,104700,64.53,64.54,64.53,64.53,4
AUDJPY,20010103,104800,64.53,64.53,64.52,64.52,4
AUDJPY,20010103,104900,64.52,64.54,64.52,64.54,4
AUDJPY,20010103,105000,64.53,64.53,64.50,64.50,4
AUDJPY,20010103,105100,64.50,64.51,64.50,64.51,4
AUDJPY,20010103,105200,64.50,64.51,64.50,64.50,4
AUDJPY,20010103,105300,64.49,64.49,64.49,64.49,4
AUDJPY,20010103,105400,64.49,64.49,64.49,64.49,4
AUDJPY,20010103,105500,64.49,64.49,64.49,64.49,4
AUDJPY,20010103,105600,64.49,64.49,64.48,64.48,4
AUDJPY,20010103,105700,64.49,64.50,64.49,64.50,4
AUDJPY,20010103,105800,64.52,64.53,64.50,64.51,4
AUDJPY,20010103,105900,64.51,64.52,64.51,64.52,4
AUDJPY,20010103,110000,64.53,64.54,64.53,64.53,4
AUDJPY,20010103,110100,64.54,64.54,64.53,64.53,4
AUDJPY,20010103,110200,64.53,64.54,64.53,64.53,4
AUDJPY,20010103,110300,64.54,64.54,64.51,64.51,4
AUDJPY,20010103,110400,64.52,64.52,64.51,64.51,4
AUDJPY,20010103,110500,64.50,64.52,64.50,64.52,4
AUDJPY,20010103,110600,64.53,64.55,64.53,64.55,4
AUDJPY,20010103,110700,64.56,64.56,64.56,64.56,4
AUDJPY,20010103,110800,64.56,64.57,64.56,64.57,4
AUDJPY,20010103,110900,64.58,64.58,64.56,64.56,4
AUDJPY,20010103,111000,64.56,64.57,64.56,64.56,4
AUDJPY,20010103,111100,64.56,64.57,64.56,64.57,4
AUDJPY,20010103,111200,64.56,64.58,64.56,64.57,4
AUDJPY,20010103,111300,64.58,64.58,64.57,64.58,4
AUDJPY,20010103,111400,64.57,64.59,64.57,64.59,4
AUDJPY,20010103,111500,64.58,64.61,64.58,64.59,4
AUDJPY,20010103,111600,64.59,64.59,64.57,64.57,4
AUDJPY,20010103,111700,64.57,64.60,64.57,64.60,4
AUDJPY,20010103,111800,64.59,64.59,64.58,64.59,4
AUDJPY,20010103,111900,64.60,64.60,64.58,64.59,4
AUDJPY,20010103,112000,64.58,64.58,64.58,64.58,4
AUDJPY,20010103,112100,64.59,64.61,64.59,64.61,4
AUDJPY,20010103,112200,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,112300,64.61,64.61,64.60,64.60,4
AUDJPY,20010103,112400,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,112500,64.61,64.61,64.58,64.58,4
AUDJPY,20010103,112600,64.58,64.58,64.57,64.57,4
AUDJPY,20010103,112700,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,112800,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,112900,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,113000,64.59,64.60,64.58,64.58,4
AUDJPY,20010103,113100,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,113200,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,113300,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,113400,64.61,64.61,64.60,64.61,4
AUDJPY,20010103,113500,64.61,64.61,64.58,64.58,4
AUDJPY,20010103,113600,64.58,64.59,64.58,64.59,4
AUDJPY,20010103,113700,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,113800,64.59,64.60,64.59,64.59,4
AUDJPY,20010103,113900,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,114000,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,114100,64.59,64.60,64.59,64.59,4
AUDJPY,20010103,114200,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,114300,64.58,64.60,64.58,64.60,4
AUDJPY,20010103,114400,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,114500,64.61,64.61,64.60,64.61,4
AUDJPY,20010103,114600,64.61,64.62,64.61,64.61,4
AUDJPY,20010103,114700,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,114800,64.63,64.63,64.62,64.62,4
AUDJPY,20010103,114900,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,115000,64.62,64.62,64.60,64.61,4
AUDJPY,20010103,115100,64.61,64.61,64.58,64.59,4
AUDJPY,20010103,115200,64.60,64.61,64.59,64.59,4
AUDJPY,20010103,115300,64.59,64.60,64.59,64.59,4
AUDJPY,20010103,115400,64.59,64.59,64.57,64.58,4
AUDJPY,20010103,115500,64.59,64.59,64.58,64.58,4
AUDJPY,20010103,115600,64.58,64.58,64.57,64.57,4
AUDJPY,20010103,115700,64.58,64.59,64.57,64.57,4
AUDJPY,20010103,115800,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,115900,64.57,64.58,64.57,64.58,4
AUDJPY,20010103,120000,64.59,64.61,64.59,64.60,4
AUDJPY,20010103,120100,64.59,64.60,64.58,64.60,4
AUDJPY,20010103,120200,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,120300,64.59,64.59,64.55,64.56,4
AUDJPY,20010103,120400,64.56,64.58,64.56,64.58,4
AUDJPY,20010103,120500,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,120600,64.59,64.61,64.59,64.60,4
AUDJPY,20010103,120700,64.60,64.62,64.60,64.62,4
AUDJPY,20010103,120800,64.62,64.62,64.60,64.60,4
AUDJPY,20010103,120900,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,121000,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,121100,64.59,64.60,64.59,64.60,4
AUDJPY,20010103,121200,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,121300,64.60,64.60,64.60,64.60,4
AUDJPY,20010103,121400,64.59,64.59,64.59,64.59,4
AUDJPY,20010103,121500,64.60,64.62,64.59,64.62,4
AUDJPY,20010103,121600,64.62,64.63,64.62,64.63,4
AUDJPY,20010103,121700,64.64,64.65,64.64,64.64,4
AUDJPY,20010103,121800,64.63,64.63,64.62,64.63,4
AUDJPY,20010103,121900,64.62,64.63,64.62,64.62,4
AUDJPY,20010103,122000,64.62,64.62,64.62,64.62,4
AUDJPY,20010103,122100,64.61,64.63,64.60,64.60,4
AUDJPY,20010103,122200,64.61,64.62,64.61,64.61,4
AUDJPY,20010103,122300,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,122400,64.59,64.61,64.59,64.61,4
AUDJPY,20010103,122500,64.60,64.60,64.59,64.59,4
AUDJPY,20010103,122600,64.59,64.59,64.57,64.57,4
AUDJPY,20010103,122700,64.57,64.57,64.56,64.57,4
AUDJPY,20010103,122800,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,122900,64.56,64.56,64.53,64.53,4
AUDJPY,20010103,123000,64.54,64.56,64.54,64.56,4
AUDJPY,20010103,123100,64.57,64.62,64.57,64.62,4
AUDJPY,20010103,123200,64.63,64.63,64.60,64.60,4
AUDJPY,20010103,123300,64.59,64.61,64.59,64.61,4
AUDJPY,20010103,123400,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,123500,64.60,64.60,64.57,64.57,4
AUDJPY,20010103,123600,64.57,64.59,64.57,64.59,4
AUDJPY,20010103,123700,64.60,64.61,64.60,64.60,4
AUDJPY,20010103,123800,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,123900,64.62,64.63,64.61,64.61,4
AUDJPY,20010103,124000,64.61,64.61,64.60,64.61,4
AUDJPY,20010103,124100,64.61,64.61,64.60,64.60,4
AUDJPY,20010103,124200,64.61,64.61,64.61,64.61,4
AUDJPY,20010103,124300,64.61,64.62,64.61,64.62,4
AUDJPY,20010103,124400,64.62,64.62,64.61,64.61,4
AUDJPY,20010103,124500,64.62,64.63,64.61,64.61,4
AUDJPY,20010103,124600,64.60,64.61,64.60,64.61,4
AUDJPY,20010103,124700,64.62,64.62,64.61,64.61,4
AUDJPY,20010103,124800,64.61,64.62,64.59,64.59,4
AUDJPY,20010103,124900,64.59,64.59,64.58,64.58,4
AUDJPY,20010103,125000,64.57,64.57,64.57,64.57,4
AUDJPY,20010103,125100,64.57,64.57,64.56,64.56,4
AUDJPY,20010103,125200,64.55,64.58,64.55,64.58,4
AUDJPY,20010103,125300,64.58,64.58,64.58,64.58,4
AUDJPY,20010103,125400,64.57,64.57,64.53,64.53,4
AUDJPY,20010103,125500,64.54,64.54,64.54,64.54,4
AUDJPY,20010103,125600,64.54,64.54,64.53,64.53,4
AUDJPY,20010103,125700,64.53,64.53,64.50,64.50,4
AUDJPY,20010103,125800,64.49,64.49,64.43,64.43,4
AUDJPY,20010103,125900,64.43,64.43,64.41,64.41,4
AUDJPY,20010103,130000,64.42,64.42,64.40,64.40,4
AUDJPY,20010103,130100,64.39,64.43,64.38,64.43,4
AUDJPY,20010103,130200,64.44,64.44,64.38,64.38,4
AUDJPY,20010103,130300,64.37,64.37,64.36,64.36,4
AUDJPY,20010103,130400,64.37,64.43,64.36,64.43,4
AUDJPY,20010103,130500,64.44,64.44,64.40,64.40,4
AUDJPY,20010103,130600,64.39,64.39,64.36,64.36,4
AUDJPY,20010103,130700,64.35,64.35,64.28,64.29,4
AUDJPY,20010103,130800,64.27,64.35,64.27,64.35,4
AUDJPY,20010103,130900,64.34,64.34,64.33,64.34,4
AUDJPY,20010103,131000,64.33,64.33,64.28,64.28,4
AUDJPY,20010103,131100,64.27,64.28,64.26,64.26,4
AUDJPY,20010103,131200,64.26,64.29,64.26,64.29,4
AUDJPY,20010103,131300,64.30,64.31,64.30,64.31,4
AUDJPY,20010103,131400,64.31,64.31,64.30,64.30,4
AUDJPY,20010103,131500,64.30,64.31,64.30,64.30,4
AUDJPY,20010103,131600,64.29,64.32,64.29,64.32,4
AUDJPY,20010103,131700,64.31,64.32,64.31,64.32,4
AUDJPY,20010103,131800,64.31,64.33,64.31,64.33,4
AUDJPY,20010103,131900,64.33,64.34,64.33,64.33,4
AUDJPY,20010103,132000,64.33,64.34,64.33,64.33,4
AUDJPY,20010103,132100,64.32,64.33,64.30,64.30,4
AUDJPY,20010103,132200,64.30,64.30,64.30,64.30,4
AUDJPY,20010103,132300,64.30,64.31,64.30,64.30,4
AUDJPY,20010103,132400,64.30,64.30,64.30,64.30,4
AUDJPY,20010103,132500,64.30,64.30,64.30,64.30,4
AUDJPY,20010103,132600,64.30,64.32,64.30,64.32,4
AUDJPY,20010103,132700,64.33,64.34,64.33,64.34,4
AUDJPY,20010103,132800,64.35,64.37,64.34,64.37,4
